Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI
19,1,82.4786848851327,1.489357345622009,187,142,52,2.2241215341195413,517.2827097010525,1,19.600354887302426,3.752739793597925,3,2,24.38794088297742
18,1,95.97931878921781,1.6492257656486375,197,153,53,1.511351186808156,1074.5433027194383,0,28.632213047484015,3.0595281248844106,3,1,22.908792427492692
24,1,141.664772661152,1.7057817707923109,196,164,66,1.3873265390745615,706.8593599848231,0,30.667254494002986,2.893472786646833,3,3,18.46782883965055
23,1,81.307934447312,1.7571802408539159,193,160,67,1.335517120651726,993.8087882669116,3,21.93698434330397,3.7183972078663237,4,2,23.531481774741962
26,1,74.0395606910884,1.9168319188482952,203,167,67,1.0764290854945837,893.0077867304517,2,32.5669731063843,2.3823967482600037,4,2,13.213683163193778
58,1,81.54777114328742,1.7300742298519614,177,164,49,0.9713160122442348,653.4671493645204,1,26.07755894054012,3.672988863724034,3,2,11.539663219749594
53,1,127.84375034182563,1.605522912251748,172,148,52,1.5188935686526683,640.6098515097855,3,7.704137114979454,1.3710985326498926,3,2,40.266982217087204
20,0,94.79968092226747,1.839003957526111,205,163,67,2.0960860192475583,553.5119288606305,0,28.72902764168403,2.7367513260605385,3,1,28.348448168217924
22,1,74.1553321086741,1.7666287228350999,197,157,58,1.4538583344310418,403.8148292263431,1,19.502391997668266,2.4803457698940323,2,2,35.43136055963542
51,1,117.91423389856206,1.4427264401245574,193,158,57,1.3899026344043142,643.4348067400821,3,17.848062461306892,3.5319155646600837,4,3,30.335980519095003
40,1,82.18233349212538,1.6237620460973956,171,163,75,1.8010959789486618,737.0607583239906,1,22.98240118081432,3.098837548367736,2,3,30.75876946578347
21,1,81.72752692999715,1.6869621782209323,200,159,66,0.8688057012171704,684.3824447763396,1,10.003931855521731,3.6304548307042186,3,2,51.631502676055746
62,1,56.82755853783767,1.7699413577917622,163,119,48,1.4638290265667773,545.074833186114,1,23.096095054738946,2.7672477275827654,2,2,49.15540395832158
46,0,83.76434187860062,1.603050893361438,174,142,52,2.0861552392076868,363.00974494539037,3,18.651162456184974,2.4781316341842134,3,1,11.136029473741173
12,1,111.65033886312382,1.5433858083275285,187,174,45,1.1652807920315187,549.1763049056185,0,25.765903112288292,2.054280781205187,3,1,23.99752870485247
26,0,116.10615705637868,2.01373953248809,183,126,70,2.2144151243777204,951.0266738358513,1,25.77671586947628,3.177048428707543,2,2,29.227431189646733
21,0,56.620071611427555,1.575368542816159,170,177,54,1.4895414059630998,924.9290126729268,1,26.78729273611417,2.593770096567578,2,3,35.70603815843273
25,0,93.26021271595593,2.0071712454753206,174,153,71,0.9281113605398191,563.7223888618014,0,19.31132854920989,2.7747412337988697,4,3,23.859052319925972
24,1,126.78426688265073,2.0039217531085263,173,148,54,0.6162254094329698,349.08455354105627,0,11.252611888521487,3.346436912646573,3,3,43.76534290040173
24,1,87.42496628845765,1.5804034089725238,173,148,56,2.11561598299892,328.53915501829704,3,4.646526057361745,2.6912170228016707,3,1,8.548642802940144
34,1,80.38475722630727,1.6089793774385248,197,173,68,2.191702428923141,891.2679779142634,1,24.54381676105848,3.7702991086529085,3,1,24.596475904022917
50,1,81.64922536646395,1.8227231501671246,195,143,72,2.1242872150569494,1312.5862639483857,0,30.47160686541691,2.629612209182746,2,3,31.874203580745757
34,1,111.64167542485878,1.7901368217827778,199,122,49,1.3407369496956913,259.98413539596913,3,31.43186673761075,3.0816102333587314,5,1,14.008863599989725
39,1,77.2734688661463,1.5687141039536467,189,162,55,1.2039521636116344,844.0612900160794,0,16.90099298681862,2.812780153280716,2,3,24.386942810863914
29,0,86.90571048049078,1.8462875916096708,181,145,64,1.1010096072355575,514.1307623685595,2,24.860309944416123,2.436114976879836,4,3,23.579336642172535
47,1,78.096186938165,1.4607920265540666,199,152,50,0.7481376418921961,558.2728332455171,2,13.191152085512822,2.8373465391977963,3,3,27.163716674428567
53,1,74.22290866840244,1.5637773823329195,176,143,64,0.9685597183308299,403.4389744280596,0,32.391265098588974,3.6848655566601876,3,2,34.05840579656648
16,1,72.30251437931588,1.8331251984632742,197,159,64,1.4504134565513394,720.3408119203314,2,24.026389526318816,3.748180106600754,2,3,28.58794391795876
10,1,100.36191498623572,1.7357195190665207,197,116,69,1.676892366274403,541.865512279519,1,27.59175602849366,3.352388710777177,3,3,13.131870181777987
18,1,140.79003370194846,1.5277838503058034,202,146,58,1.5649212777556714,1102.7819352226177,1,21.638652521331565,2.512954810836161,4,2,52.15547295435788
40,0,72.53496332265364,1.7222410162879151,206,133,68,1.4083256176501582,618.9548085747742,2,9.912068541987518,3.454232624997916,3,3,27.043723784742163
17,1,68.79569431762945,1.8992345687661476,200,135,54,1.0984054796042335,1112.9078131226668,0,24.67534036981344,3.4935518271426904,4,1,42.18335864816795
31,1,71.45726063082421,1.609968140869081,186,123,61,0.8501662215685772,717.4447885824504,0,28.986271728445132,2.752997185827955,2,1,41.50184735370213
57,0,116.38169555075764,1.6779094483945172,168,118,68,0.950500276621009,218.33484548937759,0,26.210385797991407,2.6738409902754023,3,3,28.380812402953577
35,1,71.93937888730943,1.9323635190626145,168,151,48,0.8377153193061302,688.0232185449737,0,25.727056501406746,1.9591955286611074,3,3,44.54568010209174
14,0,148.42929208535116,1.530633792911063,200,122,65,1.561417123225325,514.1662573520174,0,13.71595689828533,3.1349679131154335,3,2,39.17616744424354
19,1,86.23857551024841,1.651041912913813,195,126,59,1.5350916350841333,459.6088348682447,1,21.92580410929144,3.0040544385402255,2,1,41.24168410069176
49,0,70.16466520255939,1.5685181184617534,202,152,65,1.1123635551602888,1201.1268673153336,0,26.917884400630722,2.597065216139073,2,1,41.40570542484395
21,1,91.84462390440801,1.674903561623303,175,161,63,1.5087626424549345,515.4870626634788,2,5.508962243743307,3.0840771905978044,2,2,16.762986166324787
51,1,114.56055988199017,2.0281806608020867,168,142,49,1.1356889722748333,794.019343597123,2,22.204270176048432,3.0617163866154695,3,2,40.84465134626078
49,0,78.7969381544533,1.5709487503475459,181,150,66,1.2786552647821179,302.4799663330955,2,21.145359216389295,3.1199045739064855,3,1,26.069636513617866
47,0,106.59993846519853,1.7533913609122451,165,163,68,0.806597095159939,768.6089973093044,2,21.88025920578625,2.388924931276485,2,2,34.49245427935012
21,1,77.51097076046128,1.7479778869845024,159,140,48,1.7067980902821398,710.1440965164081,0,32.717102777510405,3.6948379939468246,2,1,28.460147304661177
27,1,149.16109689055895,1.8535650856521673,201,162,74,1.8740692405376036,607.9139672124772,1,27.440892823202564,2.813304064812609,3,2,17.781916512463244
32,1,82.98548686917032,1.8930713852997259,193,127,74,2.142366150903265,691.0277759799765,2,12.852082203597174,2.2901268836758084,3,3,17.86058264022872
46,1,94.67918377897209,1.9549468228589773,198,145,62,1.2640029726440472,527.0310050926325,1,22.994466942181372,1.288250002081181,5,2,22.890194947703733
33,0,68.71268561261651,1.7871186288300864,191,127,67,2.0109767210040537,1276.131500313749,0,23.680264068844238,3.143095856751308,2,1,42.54456711383842
42,0,103.53108490652139,1.6504098963143965,188,157,48,1.3389478722163672,779.4623430630354,1,35.87546735727679,2.895971972814634,4,2,37.01159083148525
21,0,95.55665895409172,1.556438208483528,187,131,56,1.3665965870634533,230.9487660932126,2,34.94713924091176,3.6761669716736747,4,3,41.10116698004683
22,1,77.73876911861187,1.576844993248529,178,164,69,1.0751074419061184,466.5806287630112,1,14.616270338413138,3.6111918019378884,5,1,24.16655781864906
39,1,66.21231449923225,1.5173035662855867,158,143,69,1.5183420020482392,633.9298150965957,2,26.431337784146397,2.719972365682746,2,2,29.646741745931706
26,1,72.57997444834733,1.9189190164778673,170,122,59,1.0469564763081356,570.1567662477,3,20.031478037063504,3.46711914918159,3,1,39.01647707858096
12,0,104.59925447642647,1.9709232676819448,194,170,70,0.928228877416982,422.1115153961657,3,23.120820676343815,2.6155456395491448,3,3,27.101017380808468
19,0,104.29466313113366,1.6222071027054563,192,130,75,1.6839227799032792,458.5544086527601,2,12.715220888392222,3.0219362397839347,2,2,28.10888521641541
10,1,149.71087681500427,1.4608031608583605,182,166,53,0.3043010484163,181.93977698668334,1,15.934650008524603,3.0138489173101752,3,2,30.5230311444682
50,1,57.135435681008346,1.6813562432596254,181,155,53,1.8493530398283586,906.1298587715776,1,31.338574546038366,1.8857999839970356,4,3,19.387291880964657
44,1,100.8004464266839,1.6951118052536573,194,159,62,0.8021778761837145,607.580074776492,1,28.94459880593431,2.678505588388016,4,2,16.66214357097054
53,0,86.70187931544645,1.7218784131918605,199,143,59,0.7811289778750938,632.0830781903917,1,33.09338091194985,1.5761152429008576,3,3,27.356077931526432
25,1,120.68948771849956,1.5407594760425374,186,158,69,1.243933420717426,322.1110516613331,1,9.235200351406284,3.3381685248479562,4,3,39.82543120924606
50,1,97.03064139956592,1.8489102861926052,198,150,59,1.2970356916867793,393.0784050819723,1,17.910199178375443,2.8108233221252066,4,3,28.817248466461574
35,0,69.59862619802047,1.7583265144444689,192,150,50,1.3771427103913996,1420.1354116253412,1,26.937818848533272,2.9496530913745254,3,2,21.396787947012875
23,1,93.81338248405368,1.7728046935614734,169,162,52,1.6900415179211312,1098.2770018782446,0,16.602852934485114,2.002631107669457,4,3,36.50196503833166
46,1,89.84324114623885,1.7029202679850661,189,142,68,2.0748173646235752,620.7061649726279,3,12.118094795483172,2.3601609312196983,2,2,18.202910318271627
43,1,103.25376829703345,1.7574895167945288,173,129,53,1.7942590535225271,837.6320848913306,0,23.65873878718822,1.8790144247997767,5,2,25.4921310076008
18,1,71.40183830456422,1.6347450098310206,203,157,64,1.6335625396713696,733.653467397456,0,21.992095661660095,2.821638593165578,3,2,49.61481746301737
11,1,75.3861400594763,1.9752989474628952,163,169,50,1.0603360879572674,374.1286830867061,2,14.038339944152552,2.2425671355695656,4,2,52.16990477483577
23,0,104.20647775146517,1.9647139886624982,175,154,67,2.1700243317364225,729.6206530373005,1,16.481426663915535,2.8743879067114815,4,3,15.144468096296585
53,0,71.08735327567027,1.7709728581935922,196,141,60,0.9093670032750064,238.99453035875052,3,23.990292203468506,3.034718261022063,2,1,48.771415041480765
59,0,137.08286706062103,1.5235197367472595,187,172,61,1.9900674746730898,412.69883979977806,1,21.738883539981565,2.4894163544664356,4,2,34.749890830039824
24,1,80.03450562706325,1.737584119633464,171,118,69,1.4754959966415486,705.5479262415133,0,13.978353663026013,2.703564915179924,2,3,24.119311635359466
17,1,67.63591363791514,2.014211821937655,195,136,70,2.0512394478107745,1394.2932522451304,0,6.682670982672318,2.500886397539372,3,2,27.45907842995743
15,1,89.14292271209015,1.6177880790081078,174,164,68,2.166282259161062,766.5713189291844,3,15.418668533754762,3.463437395938213,5,3,28.33260729656197
48,1,77.19188660198589,1.6789494873222455,170,134,69,1.957849341596157,1186.5928149585322,0,35.48133666892576,2.267869111923478,4,2,39.57052737092302
23,1,107.66118734234124,1.7753968335034382,200,168,58,1.906266072868787,972.5874465616827,2,22.204829996965746,3.4952975571430382,3,1,30.649260652012117
10,0,109.3056813990753,1.6239884801200943,188,174,45,2.051337982602156,386.851556452231,1,30.460888421530555,2.466370700547681,4,2,20.17895225421301
11,1,97.53805413239186,1.85064982541882,155,168,71,1.208005765098002,190.7789731188456,0,23.423826947081853,2.2942516359105145,3,3,31.72277129207525
48,1,74.57215249548615,1.7813496817591075,199,131,51,1.179433933034821,1197.8492505637732,3,12.479781925291352,2.5920971163964626,4,1,32.35380854327925
17,1,81.54395256673342,1.758913193582509,184,149,64,1.134287679910154,344.48389650684373,2,26.47608256409271,2.3092355515808367,2,3,34.0540277870718
51,0,107.14867296760181,1.4879013445829,177,126,50,1.3856910766096104,778.326812661961,3,25.55725463769682,3.6780352953613087,3,1,35.9160075973615
39,1,89.5815547200275,1.6533716707109845,171,149,46,1.0906938539575701,559.6910483181066,1,27.867874886065,2.8073507206758617,3,2,40.37926237270641
58,1,139.42930067169888,1.765325657284569,180,155,61,1.4474056183654902,810.1415201859195,2,20.845999932525196,2.890472981669287,4,3,30.529271488481662
9,1,110.49059190690147,1.5537069657596962,199,132,60,2.147027961059197,267.75305902439504,3,26.860432950086178,2.8235136275522716,2,1,31.171527658273277
16,1,78.34565765198423,1.4109048468141627,183,132,59,1.2237778149889722,919.9182426340972,1,6.536783806070702,3.872972237824218,4,1,40.145727642819686
25,1,103.88489981802377,1.7319553766146953,200,150,72,1.1629358772525968,455.9117299882897,1,30.86034247355067,3.046336579418401,3,1,9.299348390564413
13,1,63.171174355792026,1.6384464042716724,176,157,58,1.0371566320702037,427.5893662278702,1,6.8054198718152135,3.030092790820055,4,2,33.93978955860435
36,1,78.90668374192262,1.8369364547148659,186,164,67,1.7852002449299502,756.6213685765273,2,25.15018726634319,2.5976295679436445,3,1,11.79200975511248
47,1,81.22026143122962,1.8246456541535547,194,173,65,2.0596327476805225,793.6287457669853,1,15.07210347096289,3.3208676100927996,3,3,29.471315173422287
41,1,93.8290918520471,1.6878092861542726,188,133,46,1.507612477265017,345.8170315919526,3,24.166990302547223,3.163250622735036,3,2,32.63041450927942
52,0,123.32743909080972,1.7691571165107312,174,136,68,1.425665161433494,619.6494846068763,2,23.834457009445032,2.461752731065915,4,2,36.335830275087
19,1,116.490306629789,1.7870907870814217,186,140,63,1.9829285250834596,310.58618309691957,3,30.27837946070776,1.7670622453264828,4,2,40.49306031401695
33,1,66.22250060675779,1.9201067388489002,175,132,60,0.8890262787544629,196.59986282249292,2,21.187539708271487,2.709474257580992,3,3,28.571515004102835
27,1,83.03929141788821,1.6332230114061739,183,174,74,1.0970603209300682,436.5511651558765,3,21.365434618405587,1.5036274900523852,3,2,15.138056957237087
18,1,94.44361804463665,1.615268237474562,180,146,54,1.4421284609707232,105.19909026614306,3,12.158677343781479,2.2711288230659994,3,3,31.279683658191345
28,0,119.93946562954864,1.5613730808582431,171,148,47,0.6342736317034663,579.6400055746625,3,16.688250831109627,2.3099219505984236,3,3,23.93508546252167
58,1,56.34198112948082,1.7715358040106015,189,140,58,1.5918804556528052,1086.8853001778846,2,23.082267419767213,2.7409964472593,4,1,16.9671016820577
17,1,127.5032016218629,1.7170024429250643,191,122,67,2.0680137605242264,832.6331562163548,0,13.877958843808017,2.901077759759211,3,2,13.311328946314676
22,0,85.8881543244748,1.6961070769749416,173,163,56,1.054798523361086,275.55488126054377,3,25.463326555314875,2.7639507538325354,4,2,9.81474519220427
21,1,83.61318265327942,1.4713758610171994,204,135,65,1.4856875963750704,778.953769188972,3,15.255786691537484,3.4917202300281787,3,1,22.42693787558516
26,1,72.53531460274971,1.5897727789208425,186,160,60,2.1141658392852234,1360.5466940170463,2,26.93137725869805,3.3500301653028295,3,2,13.76941888472935
54,1,97.39622590527861,1.922449415823108,176,159,67,0.9020248700408313,875.0740379716812,1,25.106518850069275,1.9565889006390398,2,1,22.57327095508669
28,1,83.29497300307156,1.4484043500163468,184,110,47,1.9058179444614067,333.63236804807855,1,22.059059905764272,3.864917069616791,3,2,33.70214890966493
33,0,81.36394892953005,1.877892823089808,155,161,57,1.524424293396066,639.6184612864613,1,25.424694629724602,2.9614572298981674,5,2,20.279562790166366
57,0,104.07027417294364,1.8648808108114558,177,133,54,1.6081693810318431,391.02522923921964,3,17.918716581606418,2.9253006670327113,3,2,14.084264018356608
12,1,53.151745908996695,1.8218171023661291,190,133,58,1.9881423482041842,621.4256024652996,1,29.639799212479268,2.259106984734904,5,2,54.871842742578785
23,1,103.56910807265422,1.8223324225741475,201,129,61,2.0792797534497343,843.5304926767374,3,13.452737934565505,3.7805420129443092,3,2,22.358139904274665
29,1,75.94719913619136,1.811117040865469,188,141,70,1.0984428543027298,410.4231230787809,2,23.34522905926214,3.2349853886847693,4,2,26.97428613553958
30,1,44.150160958964925,1.7932821020917165,183,163,50,1.4510759722716116,885.3853606558173,2,16.78926394342234,1.3109447708296225,4,3,32.82717468139903
18,1,70.25784470720515,1.6964533456615962,195,152,66,1.352896073341725,439.95344323180836,3,29.375859545679845,2.650544302589456,2,2,33.286360563435274
13,0,62.150431275345326,1.712225756729727,200,163,48,1.8132373163842201,342.99422232436905,1,22.162935049243774,2.1906267873167,3,2,32.68327221469639
57,0,90.60438986093038,1.6778827783445744,177,159,54,1.7069963526653669,1301.5741654535987,2,30.65724229621516,2.5599175342773766,4,2,19.77178726698924
56,1,55.552101551308795,1.7904208426441357,203,130,64,1.4839966637865643,681.1452715174802,1,25.984913187628916,2.434108176507248,2,2,13.269722946533385
